,Observation ID,Long Description,Primary Product,Product Version,Short Description,Steps to Reproduce
868,1938063,"QG Inc Software Center:DVT
--------------------------------------
ProBook 455 G5 Notebook PC (Machine ID: 1021451847)
BIOS: QG Inc Q84 Ver. 01.11.00, 4/14/2020
OS: Windows 10 x64 19H1
AMD Radeon(TM) R5 Graphics: 27.20.11023.9002
BOE P27q G4 Firmware: BBM121 (Machine ID: T581-0013695) 
DDC CI: Enabled Mode
VCP code tester (Refer to the file: VCPCode.jpg, VCPCode.txt)
Log: (Refer to the file: QG Inc Software Center Log.txt)
Also are you first connecting the monitor and then opening the QG IncDC : NO
--------------------------------------
[Verification] 
1. According to the QG Inc Simone software test case definition, the power LED indicator of monitor becomes NO Power LED indicator after set Sleep Timer with QG Inc Software Center. (Please refer to the attachment spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 5-13:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstall the QG Inc Software Center application
3. The problem is also observed after changing to other VGA cable.
4. The problem is NOT observed after setting sleep timer from OSD menu.
5. The problem is also observed on all configurations in the test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on BOE P27q G4. (Native timing: 2560x1440 @ 60Hz, Machine ID: T581-0013694)",Func Tst - Display,Display - alizon,alizon_132/ Display (QG Inc Software Center v1.0.20)/ ProBook 455 G5 Notebook PC/ BOE P27q G4/ DVT: The power LED indicator of monitor becomes NO Power LED indicator after set Sleep Timer with QG Inc Software Center.,"2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. The system detects the DUT as Generic PnP Monitor properly.
5. Set the desktop timing to 1920x1200 60Hz.
6. Launch the QG Inc Software Center.
7. Select the Advanced page.
8. Enable ""Scheduler"".
9. Select the ""Sleep"" option.
10. Set the start time.
11. Click ""Apply"".
12. Waiting monitor going into sleep mode by the sleep time setting.
13. The power LED indicator of monitor becomes NO Power LED indicator after set Sleep Timer with QG Inc Software Center. (Refer to the file: Fail.mp4)"
869,1938160,"QG Inc Software Center:DVT
--------------------------------------
ProBook 455 G5 Notebook PC (Machine ID: 1021451847)
BIOS: QG Inc Q84 Ver. 01.11.00, 4/14/2020
OS: Windows 10 x64 19H1
AMD Radeon(TM) R5 Graphics: 27.20.11023.9002
BOE P27q G4 Firmware: BBM121 (Machine ID: T581-0013695) 
DDC CI: Enabled Mode
VCP code tester (Refer to the file: VCPCode.jpg, VCPCode.txt)
Log: (Refer to the file: QG Inc Software Center Log.txt)
Also are you first connecting the monitor and then opening the QG IncDC : NO
--------------------------------------
[Verification] 
1. According to the QG Inc Simone software test case definition, the Power Savings function behaves does NOT match with the SPEC definition. (Please refer to the attachment: spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 6-14:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstall the QG Inc Software Center application
3. The problem is also observed after setting sleep time on QG Inc Software Center.
4. The problem is also observed after changing to other VGA cable.
5. The problem is also observed on the other configurations in the test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on BOE P27q G4. (Native timing: 2560x1440 @ 60Hz, Machine ID: T581-0013694)",Func Tst - Display,Display - alizon,alizon_133/ Display (QG Inc Software Center v1.0.20)/ ProBook 455 G5 Notebook PC/ BOE P27q G4/ DVT: The monitor CANNOT power off after setting power off time on QG IncDC then unplugging VGA cable from system.,"1. Connect the VGA cable from the monitor to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. The system detects the DUT as Generic PnP Monitor properly.
5. Set the desktop timing to 1920x1200 60Hz.
6. Launch the QG Inc Software Center.
7. Select the Advanced page.
8. Enable ""Scheduler"".
9. Select the ""Power off"" option.
10. Set the start time.
11. Click ""Apply"".
12. Unplug USB-C cable from system.
13. Wait until the set start time.
14. The monitor CANNOT power off after setting power off time on QG IncDC then unplugging VGA cable from system.(Refer to the file: Fail.mp4)"
870,1938231,"QG Inc Software Center:DVT
--------------------------------------
ZBook 17 G6 (Machine ID: 10314500225)
BIOS: QG Inc R29 Ver. 01.05.04, 6/3/2020
OS: Windows 10 x64 20H1
Intel(R) HD Graphics 630: 27.20.100.8190
NVIDIA Quadro RTX 3000 Graphics: 27.21.14.5225
BOE P27q G4 Firmware: BBM121 (Machine ID: T581-0013695) 
DDC CI: Enabled Mode
VCP code tester (Refer to the file: VCPCode.jpg, VCPCode.txt)
Log: (Refer to the file: QG Inc Software Center Log.txt)
Also are you first connecting the monitor and then opening the QG IncDC : NO
--------------------------------------
[Verification] 
1. According to the QG Inc Simone software test case definition, the preview screen of custom layout does NOT match with the SPEC definition. (Please refer to the attachment: spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 5-12:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstall the QG Inc Software Center application
3. The problem is also observed after changing to other HDMI cable.
4. The problem is also observed on VGA input
5. The problem is also observed on the all configurations in the test plan.
--------------------------------------
[Cross Reference]
1. The problem is also observed on BOE P27q G4. (Native timing: 2560x1440 @ 60Hz, Machine ID: T581-0013694)",Func Tst - Display,Display - alizon,alizon_131/ Display (QG Inc Software Center v1.0.20)/ ZBook 17 G6/ BOE P27q G4/ DVT: There are two lines show up on the right of the preview screen after selecting the custom layout.,"1. Connect the HDMI cable from the DUT to the system.
2. Power on the DUT.
3. Power on the system and boot up to Windows desktop.
4. The system detects the DUT as Generic PnP Monitor properly.
5. Set the desktop timing to 2560x1440 60Hz.
6. Launch the QG Inc Software Center. 
7. Select the View page.
8. Create a new custom partition on the desktop partition card. 
9. Drawn vertical lines of the frame.
10. Save new custom partition.
11. Select the custom layout.
12. There are two lines show up on the right of the preview screen after selecting the custom layout. (Please refer to the file: Fail.mp4 and Fail.jpg) 
"
871,1938609,"QG Inc Software Center:DVT
--------------------------------------
ZBook 17 G6 (Machine ID: 10314500225)
BIOS: QG Inc R29 Ver. 01.05.04, 6/3/2020
OS: Windows 10 x64 20H1
Intel(R) HD Graphics 630: 27.20.100.8190
NVIDIA Quadro RTX 3000 Graphics: 27.21.14.5225
BOE P27q G4 Firmware: BBM121 (Machine ID: T581-0013695) 
DDC CI: Enabled Mode
VCP code tester (Refer to the file: VCPCode.jpg, VCPCode.txt)
Log: (Refer to the file: QG Inc Software Center Log.txt)
Also are you first connecting the monitor and then opening the QG IncDC : NO
--------------------------------------
1. According to the QG Inc Simone software test case definition, the shortcut ""Ctrl+Alt+Up"" CANNOT be setting does NOT match with the SPEC definition. (Please refer to the attachment: spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 5-9:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstall the QG Inc Software Center application
3. The problem is also observed after changing to other HDMI cable.
4. The problem is also observed on VGA input.
5. The problem is also observed on setting ""Ctrl+Alt+Up"" on decrease brightness item.
6. The problem is also observed on setting ""Ctrl+Alt+Down"" on increase brightness item and decrease brightness item.
7. The problem is also observed on External keyboard.
8. The problem is NOT observed on following settings to increase brightness item and decrease brightness item:
 a. Ctrl+Alt+Shift+Up
 b. Ctrl+Alt+Shift+Down
 c. Ctrl+Up
 d. Ctrl+Down
9. The problem is also observed on other configurations in the test plan.
--------------------------------------
[Cross Reference]
1. The problem is also observed on BOE P27q G4. (Native timing: 2560x1440 @ 60Hz, Machine ID: T581-0013694)",Func Tst - Display,Display - alizon,"alizon_138/ Display (QG Inc Software Center v1.0.20)/ ZBook 17 G6/ BOE P27q G4/ DVT: The shortcut ""Ctrl+Alt+Up"" CANNOT be setting on increase the brightness item.","1. Connect the HDMI cable from the DUT to the system.
2. Power on the DUT.
3. Power on the system and boot up to Windows desktop.
4. The system detects the DUT as Generic PnP Monitor properly.
5. Set the desktop timing to 2560x1440 60Hz.
6. Launch the QG Inc Software Center. 
7. Click Settings on footer of left pane.
8. Set ""Ctrl+Alt+Up"" to increase brightness item.
9. The shortcut ""Ctrl+Alt+Up"" CANNOT be setting on increase the brightness item. (Please refer to the attachment Fail.mp4)"
872,1941511,"Lehui QG Inc M32f FHD Monitor: DVT
--------------------------------------
QG Inc OMEN by QG Inc - 15t-ce100 CTO (Machine ID: 10314500034)
BIOS: AMI F.10, 11/21/2019
OS: Windows 10 x64 20H2
NVIDIA GeForce GTX 1060 with Max-Q Design: 27.21.14.5709
Machine ID: T581-0023679
DUT FW Version: RIM081
QG Inc Software Center v 1.0.20
DDC CI: Enabled Mode.
VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
Log: (Refer to the file: QG Inc Software Center Log.txt)
Also are you first connecting the monitor and then opening the QG IncDC : NO
--------------------------------------
[Verification]
1. According to the QG Inc Simone software test case definition, the toast message behavior does NOT match with the SPEC definition. (Please refer to the attachment: spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 6~12:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed after setting ""Sleep time"" on ""Scheduler"" card.
4. The problem is also observed after changing to the other HDMI cable.
5. The problem is NOT observed on VGA input.
6. The problem is also observed on the other configurations listed in this test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on the other DUTs (Machine ID: T581-0013661, T581-0013662, T581-0013677, T581-0013678)",Func Tst - Display,Display - alizon,alizon_007/ Display (Lehui QG Inc M32f FHD Monitor)/ QG Inc Software Center v1.0.20/ QG Inc OMEN by QG Inc - 15t-ce100 CTO / DVT: The toast message can't show up within 1 min or less than 5 mins before power off the DUT by Scheduler setting.,"1. Connect the HDMI cable from the HDMI 2 input of the DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. The system detects the monitor as Generic PnP Monitor properly.
5. Set the desktop timing to 1920x1080 @ 60Hz.
6. Launch the QG Inc Software Center. (Software Version: 1.0.20)
7. Select the ADVANCED page.
8. Select the Power off Radio Buttons
9. Setting ""Start Time"" to current time plus 3 min.
10. Click on apply button.
11. Waiting for power off the DUT by Scheduler setting.
12. The toast message can't show up within 1 min or less than 5 mins before power off the DUT by Scheduler setting. (Please refer to the attachment : fail.mp4)"
873,1941860,"Lehui QG Inc M32f FHD Monitor: DVT
--------------------------------------
QG Inc OMEN by QG Inc - 15t-ce100 CTO (Machine ID: 10314500034)
BIOS: AMI F.10, 11/21/2019
OS: Windows 10 x64 20H2
NVIDIA GeForce GTX 1060 with Max-Q Design: 27.21.14.5709
Machine ID: T581-0023679
DUT FW Version: RIM081
QG Inc Software Center v 1.0.20
DDC CI: Enabled Mode.
VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
Log: (Refer to the file: QG Inc Software Center Log.txt)
Also are you first connecting the monitor and then opening the QG IncDC : NO
--------------------------------------
[Verification]
1. According to the QG Inc Simone software test case definition, the preview screen of custom layout does NOT match with the SPEC definition. (Please refer to the attachment: spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 6~12:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed on the all configurations in the test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on the other DUTs (Machine ID: T581-0013661, T581-0013662, T581-0013677, T581-0013678)",Func Tst - Display,Display - alizon,alizon_009/ Display (Lehui QG Inc M32f FHD Monitor)/ QG Inc Software Center v1.0.20/ QG Inc OMEN by QG Inc - 15t-ce100 CTO / DVT: There are two lines show up on the right of the preview screen after selecting the custom layout.,"1. Connect the HDMI cable from the HDMI 2 input of the DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. The system detects the monitor as Generic PnP Monitor properly.
5. Set the desktop timing to 1920x1080 @ 60Hz.
6. Launch the QG Inc Software Center. (Software Version: 1.0.20)
7. Select the View page.
8. Create a new custom partition on the desktop partition card. 
9. Drawn vertical lines of the frame.
10. Save new custom partition.
11. Select the custom layout.
12. There are two lines show up on the right of the preview screen after selecting the custom layout. (Please refer to the attachment : fail.mp4 and fail.jpg)"
874,1942541,"Lehui QG Inc M24f/M24fw FHD Monitor: DVT
--------------------------------------
QG Inc Pavilion Gaming - TG01-0185t (HolmesGMI) (Machine ID: 10314400071)
BIOS: AMI F.03, 10/25/2019
OS: Windows 10 x64 19H1
NVIDIA GeForce GTX 1660 Ti Graphics: 26.21.14.4205
Machine ID: T581-0013671
DUT FW Version: RIM081
QG Inc Software Center v 1.0.21
DDC CI: Enabled Mode.
VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
Log: (Refer to the file: QG Inc Software Center Log.txt)
Also are you first connecting the monitor and then opening the QG IncDC : NO
--------------------------------------
[Verification]
1. According to the QG Inc Simone software test case definition, the Power Savings function behaves does NOT match with the SPEC definition. (Please refer to the attachment: Spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 6-13:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed after setting sleep via QG Inc Software Center.
4. The toast message CANNOT show up within 1 min or less than 5 mins before power off time by Scheduler setting.
5. The problem is also observed after changing to other HDMI cable.
6. The problem is also observed on the all configurations in the test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on the other DUTs. (Machine ID: T581-0013669, T581-0013670, T581-0013672, T581-0013689, T581-0013690)",Func Tst - Display,Display - alizon,alizon_010/ Display (Lehui QG Inc M24f/M24fw FHD Monitor)/ QG Inc Software Center v1.0.21/ QG Inc Pavilion Gaming - TG01-0185t / DVT: The monitor CANNOT power off after setting power off time on QG Inc Software Center.,"1. Connect the HDMI cable from the DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. The system detects the monitor as Generic PnP Monitor properly.
5. Set the desktop timing to 1920x1080 @ 60Hz.
6. Launch the QG Inc Software Center. (Software Version: 1.0.21)
7. Select the Advanced page.
8. Enable ""Scheduler"".
9. Select the ""Power off"" option.
10. Set the start time.
11. Click ""Apply"".
12. Unplug display cable from system.
13. Wait until the set start time.
14. The monitor CANNOT power off after setting power off time on QG Inc Software Center. (Please refer to the attachment : Fail_01.mp4)"
875,1942600,"Lehui QG Inc M27f/M27fw FHD Monitor: DVT
--------------------------------------
OMEN by QG Inc Obelisk Desktop PC-875-1040st (TracerI) (Machine ID: 10314400056)
BIOS: AMI F.11, 5/10/2019
OS: Windows 10 x64 20H1
NVIDIA GeForce RTX 2070 SUPER: 27.21.14.5709
Machine ID: T581-0013663
DUT FW Version: RIM081
QG Inc Software Center v 1.0.21
DDC CI: Enabled Mode.
VCP code tester (Refer to the file: VCPCode.jpg, VCPCode.txt)
Log: (Refer to the file: QG Inc Software Center Log.active)
Also are you first connecting the monitor and then opening the QG IncDC : NO
--------------------------------------
[Verification]
1. According to the QG Inc Simone software test case definition, the toast message behavior does NOT match with the SPEC definition. (Please refer to the attachment: spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 6~12:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed after setting ""Sleep time"" on ""Scheduler"" card.
4. The problem is also observed after changing to the other HDMI cable.
5. The problem is also observed after changing to HDMI 1 port of the DUT.
6. The problem is NOT observed on VGA input.
7. The problem is also observed on the other configurations listed in this test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on the other DUTs (Machine ID: T581-0013664, T581-0013665, T581-0013666, T581-0013680, T581-0013683)",Func Tst - Display,Display - alizon,alizon_009/ Display (Lehui QG Inc M27f/M27fw FHD Monitor)/ QG Inc Software Center v1.0.21/ OMEN by QG Inc Obelisk Desktop PC-875-1040st / DVT: The toast message can't show up within 1 min or less than 5 mins before power off the DUT by Scheduler setting.,"1. Connect HDMI cable from HDMI 2 port of the DUT to the system. (with QG Inc USB-C to HDMI 2.0 dongle, Machine ID: 80218881168, Cable Vendor: Hotron)
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. The system detects the monitor as Generic PnP Monitor properly.
5. Set the desktop timing to 1920x1080 @ 60Hz.
6. Launch the QG Inc Software Center. (Software Version: 1.0.21)
7. Select the ADVANCED page.
8. Select the Power off Radio Buttons
9. Setting ""Start Time"" to current time plus 3 min.
10. Click on apply button.
11. Waiting for power off the DUT by Scheduler setting.
12. The toast message can't show up within 1 min or less than 5 mins before power off the DUT by Scheduler setting. (Please refer to the attachment : fail.mp4)"
876,1942972,"Lehui QG Inc M22f FHD Monitor: DVT
--------------------------------------
QG Inc OMEN by QG Inc - 15t-ce100 CTO (Machine ID: 10314500034)
BIOS: AMI F.10, 11/21/2019
OS: Windows 10 x64 20H2
NVIDIA GeForce GTX 1060 with Max-Q Design: 27.21.14.5709
Machine ID: T581-0013691
DUT FW Version: RIM081
QG Inc Software Center v 1.0.21
DDC CI: Enabled Mode.
VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
Log: (Refer to the file: QG Inc Software Center Log.txt)
Also are you first connecting the monitor and then opening the QG IncDC : NO
--------------------------------------
[Verification]
1. According to the QG Inc Simone software test case definition, the Scheduler function does NOT match with the SPEC definition. (Please refer to the attachment: Spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 6-13:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed after changing to other HDMI cable.
4. The problem is also observed after setting sleep time via QG Inc Software Center.
5. The problem is also observed on the other configurations in the test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on the other DUTs (Machine ID: T581-0013673, T581-0013674, T581-0013692, T581-0013693)",Func Tst - Display,Display - alizon,alizon_017/ Display (Lehui QG Inc M22f FHD Monitor)/ QG Inc Software Center v1.0.21/ QG Inc OMEN by QG Inc - 15t-ce100 CTO/ DVT: The monitor CANNOT power off by the power off scheduler setting.,"1. Connect the HDMI cable from the DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. The system detects the monitor as Generic PnP Monitor properly.
5. Set the desktop timing to 1920x1080 @ 60Hz.
6. Launch the QG Inc Software Center. (Software Version: 1.0.21)
7. Select the Advanced page.
8. Enable ""Scheduler"".
9. Select the ""Power off"" option.
10. Set the start time.
11. Click ""Apply"".
12. Wait until the set start time.
13. The monitor CANNOT power off by the ""power off"" scheduler setting. (Please refer to the attachment : Fail.mp4)"
877,1944381,"Lehui QG Inc M27fd FHD Monitor: DVT
--------------------------------------
QG Inc Spectre x360 Convertible 15-eb0xxx (Baffin) (Machine ID: QG IncSYS00370)
BIOS: AMI F.07, 6/16/2020
OS: Windows 10 x64 20H1
Intel UHD Graphics: 27.20.100.8280
Nvidia GeForce MX330: 27.21. 14. 5167
Machine ID: T581-0023687
DUT FW Version: RIM080d
QG Inc Software Center v 1.0.21
DDC CI: Enabled Mode.
VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
Log: (Refer to the file: QG Inc Software Center Log.txt)
Also are you first connecting the monitor and then opening the QG IncDC: NO
--------------------------------------
[Verification]
1. According to the QG Inc Simone software test case definition, the preview screen of custom layout does NOT match with the SPEC definition. (Please refer to the attachment: spec.jpg)
2. The problem is also observed after doing the following steps and then repeating the same scenario 6~12:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
3. The problem is also observed after changing to other HDMI cable.
4. The problem is also observed on the all configurations listed in this test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on the other DUTs (Machine ID: T581-0023667, T581-0023668, T581-0023686, T581-0013688)",Func Tst - Display,Display - alizon,alizon_024/ Display (Lehui QG Inc M27fd FHD Monitor)/ QG Inc Software Center v1.0.21/ QG Inc Spectre x360 Convertible 15-eb0xxx (Baffin)  / DVT: There are two lines show up on the right of the preview screen after selecting the custom layout.,"1. Connect the HDMI cable from the HDMI 2 input of the DUT to the system.
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. The system detects the monitor as Generic PnP Monitor properly.
5. Set the desktop timing to 1920x1080 @ 60Hz.
6. Launch the QG Inc Software Center. (Software Version: 1.0.21)
7. Select the View page.
8. Create a new custom partition on the desktop partition card. 
9. Drawn vertical lines of the frame.
10. Save new custom partition.
11. Select the custom layout.
12. There are two lines show up on the right of the preview screen after selecting the custom layout. (Please refer to the attachment: fail.mp4 and fail.jpg)"
878,1944988,"Lehui QG Inc M27fq UHD Monitor: DVT
--------------------------------------
QG Inc Pavilion Laptop 15-eh0xxx (Felicette) (Machine ID: QG IncSYS00382)
BIOS: AMI B.09, 5/21/2020
OS: Windows 10 x64 20H1
AMD Radeon(TM) Graphics : 27.20.1024.1002
Machine ID: T581-0013711
DUT FW Version: RIM080d
QG Inc Software Center v1.0.21
DDC CI: Enabled Mode.
VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)
Log: (Refer to the file: QG Inc Software Center Log.txt)
Also are you first connecting the monitor and then opening the QG IncDC : NO
--------------------------------------
[Verification]
1. According to the QG Inc Simone software test case definition, the Scheduler function does NOT match with the SPEC definition. (Please refer to the attachment: SPEC.jpg)
2. After the toast message show up and the ""Scheduler"" will be enabled automatically.
3. The problem is also observed after doing the following steps and then repeating the same scenario 6~12:
 a. Reboot the system
 b. Reset the monitor to the factory settings
 c. AC off/ on the monitor
 d. DC off/ on the monitor
 e. Reinstalling the QG Inc Software Center application
4. The problem is also observed after changing to the other DP cable.
5. The problem is also observed after changing to the other QG Inc USB-C to DP adapter.
6. The problem is NOT observed after setting sleep time via QG Inc Software Center.
7. The problem is also observed on the all configurations listed in this test plan.
--------------------------------------
[Cross Reference]
The problem is also observed on the other DUTs. (Machine ID: T581-0013712, T581-0013713, T581-0013714, T581-0013715)",Func Tst - Display,Display - alizon,"alizon_007/ Display (Lehui QG Inc M27fq QHD Monitor)/ QG Inc Software Center v1.0.21/ Pavilion Laptop 15-eh0xxx (Felicette) / DVT: The DUT CANNOT power off automatically after setting power off time in scheduler card of QG Inc Software Center.
","1. Connect the DP cable from the DUT to the system. (With QG Inc USB-C to DP adapter) (Cable Vendor: HongLin)
2. Power on the monitor.
3. Power on the system and boot up to Windows desktop.
4. The system detects the monitor as Generic PnP Monitor properly.
5. Set the desktop timing to 2560x1440 @ 60Hz.
6. Launch the QG Inc Software Center. (Software Version: 1.0.21)
7. Select the Advanced page.
8. Enable ""Scheduler"".
9. Select the ""Power off"" option.
10. Set the start time.
11. Click ""Apply"".
12. Wait until the set start time.
13. The DUT CANNOT power off automatically after setting power off time in scheduler card of QG Inc Software Center. (Refer to the file: Fail_01.mp4)"
879,1948589,"QG Inc Elite x2 G8 Table/20H2/SI/UMA/Non Ad-hoc/ Always (F/R: 2 out of 2 units, 6 out of 6 times)

Image: 21WWMLAT6ak with OS build 19042.685 (20H2)
BIOS/KBC: 00.18.00/42.10.00

Fail units:
McLarenSIM01U78TPE (F/R: 3 out of 3 times)
McLarenSIM04U40TPE (F/R: 3 out of 3 times)
************************************************************
QG Inc E24m G4 Phase: DVT-1
QG Inc E24m G4 FW Package Ver.: 0.0.10.0
QG Inc E24m G4 HW Rev.: AIM017
QG Inc Software Center Ver.: v1.0.18
************************************************************
Test Plan: Module NB Accessory McLaren SI Non PD Display Test
Script: [Display Validation] P1_Input Tab_NB Only(NCAS2-0000022080.8)
Turn on Mute settings.
Expected Result: Make sure you will not heard the audio from speaker/Headset.

Issue description:
Boot to OS. Connect Monitor to UUT via HDMI cable via Gabba dongle. Open QG Inc Software Center. Go to Input Speaker Menu. Found there is no Mute button to be clicked.

Additional info.:
1.Connect UUT to Monitor via USB-C to DP/ USB-C to VGA dongle also can reproduce this issue.
2.QG IncDC APP v1.0.13 cannot reproduce this issue.

Please refer to attachment. 
",Func Tst - Display,Display - compact,"Module-ACC-NB-CMP/McLaren/20H2/SI: There is no ""Mute"" button under Input/Speaker menu on QG Inc Software Center. [E24m G4 DVT-1]","1.Boot to OS.
2.Connect Monitor to UUT via HDMI cable via Gabba dongle.
3.Open QG Inc Software Center.
4.Go to Input Speaker Menu.
5.Found there is no Mute button to be clicked. 
"
880,1958572,"<pre>Lehui QG Inc M27faw : DVT<br />--------------------------------------<br />QG Inc Pavilion Desktop-TP01-0165z (Machine ID: 10314400102)<br />BIOS: AMI F.22, 6/11/2020 <br />OS: Windows 10 x64 20H1<br />AMD Radeon RX Vega 11 Graphics: 27.20.1026.1003<br />Machine ID: 110001-0000032<br />DUT FW Version: RIM100<br />QG Inc Software Center version: 1.0.25<br />DDC CI: Enabled Mode.<br />VCP code tester (Refer to the file: VCP Code.jpg, VCP Code.txt)<br />Log: (Refer to the file: QG Inc Software Center Log.txt)<br />Also are you first connecting the monitor and then opening the QG IncDC : NO<br />--------------------------------------<br />[Verification] <br />1. According to the QG Inc Simone software test case definition, the ""Power Consumption Estimate"" Functiondoes NOT match with the SPEC definition. (Please refer to the attachment: Spec.jpg)<br />2. The problem is also observed after doing the following steps and then repeating the same scenario 7:<br /> a. AC off/ on the DUT<br /> b. DC off/ on the DUT<br /> c. Reboot the system<br /> d. Reset the DUT to factory settings<br /> e. Reinstalling the QG Inc Software Center application<br />3. The problem is also observed after changing to the following D-Sub cables:<br /> a. Cable vendor: Honglin<br /> b. Cable vendor: COXOC<br />4. The problem is also observed on all the configurations listed in the test plan.<br />--------------------------------------<br />[Cross Reference]<br />1. The problem is also observed on the other DUT (Machine ID: 110001-0000027, 110001-0000028, 110001-0000029, 110001-0000030, 110001-0000031)</pre>",Func Tst - Display,Display - alizon,alizon_F004/ Display (Lehui QG Inc M27faw)/ QG Inc Software Center v1.0.25/ QG Inc Pavilion Desktop-TP01-0165z/DVT: There is no &amp;quot;Power Consumption Estimate&amp;quot; Function in the &amp;quot;Brightness&amp;quot; card.,"<pre>1. Connect the D-Sub cable from the DUT to the system. (Cable Vendor: Hotron)<br />2. Power on the DUT.<br />3. Power on the system and boot up to Windows desktop.<br />4. The system detects the DUT as Generic PnP Monitor properly.<br />5. Set the DUT as the primary display and the built-in LCD as extend monitor.<br />6. Set the desktop timing to 1920x1080 @ 60Hz.<br />7. Launch the QG Inc Software Center. (Software Version: 1.0.25)<br />8. Select the Display page.<br />9. There is no ""Power Consumption Estimate"" Function in the ""Brightness"" card. (Refer to the file: Fail.jpg)</pre>"
